E,KE
399.21014, 416.39587
388.49182, 405.67825
392.2577, 412.43503
390.8874, 403.86227
381.38068, 405.24603
397.82373, 417.57
383.39133, 407.17743
394.9531, 416.16895
393.2652, 415.48483
380.34454, 404.3755
373.88312, 398.46878
383.89758, 408.27954
374.87482, 397.31058
367.02615, 387.31967
370.13995, 394.2794
376.4378, 396.73474
383.493, 402.59616
355.42615, 379.98187
349.00385, 368.4369
364.9889, 386.50287
358.1128, 378.3524
379.7564, 398.89877
369.77573, 389.9382
377.6047, 395.31848
367.39844, 385.8817
365.47314, 387.07684
368.76605, 390.58627
347.5621, 369.73462
342.92737, 366.50363
335.18713, 356.2174
344.1467, 368.9533
362.43845, 387.52692
360.83783, 385.814
361.50568, 385.25497
337.4393, 361.36365
355.32434, 383.80603
348.82574, 373.28293
351.61868, 373.19827
357.60086, 385.5666
362.85483, 391.967
352.05276, 378.6003
346.58182, 371.76416
345.1008, 369.05014
347.98923, 369.5508
337.83542, 363.19644
336.4129, 361.98486
344.63904, 368.14148
358.05948, 384.64575
353.48203, 377.838
351.92267, 373.993
345.9345, 365.92288
353.36948, 375.37918
353.5178, 371.96542
356.02878, 377.56238
367.2677, 388.81906
346.94672, 371.35556
363.78632, 388.54376
354.027, 375.93246
338.42358, 357.01834
338.29028, 362.5028
350.45477, 377.2774
347.43256, 370.08096
355.84732, 379.6878
357.47446, 383.67694
350.1532, 372.51834
352.76263, 377.69742
352.6691, 377.877
351.42636, 377.5222
348.50827, 373.36148
339.90488, 362.70868
343.00656, 367.37778
346.76324, 371.42896
332.57397, 359.15552
345.68997, 370.3558
325.9562, 346.91666
323.21777, 344.49402
333.1994, 355.12994
338.56354, 364.8537
336.00574, 360.7614
331.54404, 354.3667
324.1545, 349.58197
330.35886, 356.39264
318.16592, 340.35492
321.06183, 345.0569
327.0156, 353.42538
336.15128, 355.91974
330.8164, 355.5049
327.72742, 353.72385
323.5242, 349.3548
323.2355, 348.7539
338.09982, 362.4223
327.34763, 359.5391
317.31238, 340.3461
327.66644, 356.55078
340.00845, 363.84332
330.66486, 352.5249
313.05444, 340.40533
312.77173, 341.06995
312.39914, 342.38843
323.40308, 340.10294
319.14676, 340.9945
319.8404, 340.66724
309.462, 335.65332
305.07663, 329.51514
308.10214, 327.05038
306.01187, 329.19754
306.26877, 331.58386
308.7154, 329.59247
319.84195, 340.21112
327.17374, 350.58435
324.36325, 348.2326
324.60526, 350.0871
330.95032, 355.94568
320.07825, 349.33328
309.81125, 332.55713
336.74078, 361.5618
346.84076, 371.37164
345.70343, 368.65567
326.40213, 351.1577
330.64325, 358.89133
322.49728, 343.25867
314.07733, 338.3785
308.54626, 332.41904
312.2294, 337.4828
312.96045, 337.32745
322.2433, 345.2097
314.5125, 334.62268
297.36002, 318.27774
285.6797, 315.42426
303.51123, 330.94998
295.34882, 324.02438
289.75305, 322.78445
279.45114, 309.90182
272.72186, 301.2014
284.0557, 311.3569
287.76392, 318.30618
280.2762, 307.42776
278.86703, 308.09393
294.47327, 321.08746
282.62326, 310.20728
273.0304, 305.00113
280.81036, 309.92435
282.43323, 311.25656
277.22064, 302.81412
279.42056, 308.2263
271.87698, 299.2192
271.83737, 304.68082
278.32883, 315.90002
266.34845, 297.84695
268.4486, 298.95276
267.66638, 297.485
248.00775, 275.46646
247.70267, 278.1014
262.55127, 299.10217
250.97328, 282.50388
243.70642, 276.6928
248.72635, 277.39877
251.27963, 283.32828
258.3301, 288.72864
251.4046, 279.91992
243.30212, 280.80026
244.03584, 276.74033
236.94281, 271.88153
250.80013, 280.60995
244.5412, 279.62515
239.40349, 271.12982
244.363, 272.41922
247.61469, 277.36053
252.50336, 288.3853
252.87903, 284.5794
239.00468, 272.402
247.89713, 276.37634
242.96083, 267.6166
254.66992, 286.18857
252.79362, 286.16705
259.99854, 295.3983
255.5089, 287.40332
243.91658, 273.62183
267.82993, 298.31088
268.4123, 297.9102
260.0232, 291.39548
268.82504, 303.07538
260.26724, 291.72574
266.20874, 298.40692
262.5277, 293.80835
268.08606, 300.7494
265.02795, 297.87347
258.2392, 294.40164
257.5412, 292.77487
248.75778, 278.8914
252.74559, 285.32217
234.23428, 269.5665
229.6198, 257.71988
260.83426, 294.99118
256.3402, 283.23856
238.39426, 271.34885
231.28864, 261.75305
231.4101, 262.73083
219.50175, 249.92732
221.69714, 258.15268
217.63763, 253.9001
225.54369, 267.1276
224.94058, 261.65186
240.15741, 272.8828
242.00021, 275.05557
236.24884, 268.21118
236.47015, 266.935
241.84967, 280.47614
234.69513, 269.4028
228.92662, 267.11197
239.53607, 275.51184
238.7645, 276.27982
227.31198, 266.68442
228.33609, 263.81985
224.83368, 262.80237
221.4997, 257.96014
221.02087, 259.1984
217.65334, 253.03044
216.98439, 251.7935
219.3676, 256.816
204.32803, 241.90599
215.56345, 251.39893
221.44536, 261.02493
217.00668, 247.76376
216.08374, 250.80466
223.73328, 258.83823
212.55061, 240.77946
196.1383, 232.29102
200.05716, 242.97466
204.36787, 239.48326
199.49712, 236.49628
191.21718, 231.78061
198.55048, 234.97435
197.70738, 240.36092
197.54517, 239.7103
190.73312, 229.60359
199.44812, 234.79388
195.3458, 239.0653
182.5789, 225.7576
179.5, 222.54034
195.37927, 243.41222
200.00815, 246.03836
197.63235, 248.05623
197.01213, 243.80098
196.9678, 241.0106
205.93938, 247.17867
198.30411, 238.79684
203.7105, 244.12128
201.36902, 234.26654
204.59233, 246.66464
200.16342, 242.95178
195.5015, 234.12407
203.08498, 241.20992
198.82683, 240.21184
192.5105, 233.90288
186.77657, 226.03183
