E,KE
-52.170685, 253.78552
-54.493042, 286.51102
-58.579315, 262.27768
-61.621124, 275.59024
-65.76755, 280.1739
-70.26645, 268.74396
-72.90274, 258.9825
-77.008545, 267.9528
-79.79721, 272.39252
-83.17377, 276.0554
-86.450226, 281.12192
-90.21045, 271.82343
-93.97806, 294.95172
-98.01218, 278.79837
-102.63956, 276.66385
-104.919556, 272.27
-109.567444, 272.08752
-113.59561, 268.79324
-116.48099, 287.88675
-119.409515, 279.08353
-124.37396, 276.2947
-127.41794, 282.76385
-133.37405, 278.88416
-137.05481, 272.6281
-141.49783, 274.53748
-144.62436, 288.2135
-148.61932, 290.8611
-154.88449, 291.8679
-157.73706, 280.6664
-160.59225, 294.39542
-167.5763, 309.53165
-171.69925, 295.37714
-176.83395, 287.7975
-181.09259, 279.49573
-184.66437, 290.2519
-189.56616, 283.35184
-193.77557, 293.29007
-197.98718, 299.03186
-203.84042, 317.49893
-207.92111, 287.04453
-211.9672, 297.19116
-217.06726, 312.05084
-220.88644, 286.4033
-227.48032, 310.644
-231.82803, 289.97128
-235.61685, 296.68716
-241.01944, 290.4799
-244.3573, 293.63806
-249.61844, 307.17252
-254.82074, 323.7777
-261.60315, 308.72772
-264.00006, 327.443
-270.36816, 306.31317
-275.54727, 324.90182
-281.03983, 309.3491
-286.18988, 323.03088
-290.40408, 316.9299
-296.14285, 318.34103
-300.57697, 308.5244
-305.87527, 305.59952
-310.3038, 296.12112
-315.90088, 295.85468
-320.02322, 284.3859
-325.04715, 296.8842
-330.44522, 303.26755
-336.7166, 307.04395
-338.3868, 292.25333
-344.5085, 306.48007
-348.8921, 321.77527
-354.34702, 307.97092
-357.44974, 307.92172
-361.96292, 292.67996
-366.36713, 304.7992
-371.2615, 296.89615
-374.64172, 282.9392
-378.7795, 313.60776
-382.8739, 324.6405
-387.24042, 306.94885
-391.6522, 310.9841
-395.80264, 327.0215
-400.24786, 322.95276
-404.30927, 314.66382
-409.68808, 295.82523
-413.3576, 303.1584
-418.63846, 289.16635
-423.70813, 307.71082
-425.86612, 315.22574
-426.2224, 316.80243
-427.0067, 310.9884
-427.8049, 317.10922
-428.97498, 334.08313
-431.39023, 320.02487
-434.02557, 318.90997
-437.3157, 321.32095
-439.33194, 337.56186
-442.47583, 327.3825
-444.47424, 348.19043
-446.42435, 338.79135
-450.25952, 326.54498
-452.39368, 330.10468
-455.74326, 346.0621
-457.23608, 354.003
-461.08688, 330.28763
-464.7035, 339.4535
-465.51352, 347.85812
-470.57803, 369.18753
-472.92282, 364.81522
-477.4681, 361.0223
-482.75885, 378.5299
-485.0527, 361.20206
-488.64185, 359.5703
-493.50168, 378.5181
-495.22748, 367.98163
-498.24335, 372.29327
-503.53677, 361.26443
-507.78992, 370.19336
-508.36392, 353.67026
-516.64185, 350.64972
-518.32635, 355.23688
-520.9923, 340.14597
-525.406, 357.9542
-529.08484, 379.1622
-529.9421, 358.75983
-534.2241, 372.30496
-538.2902, 350.6902
-543.9529, 356.1521
-546.1249, 368.0043
-550.63586, 376.74963
-555.6558, 372.54584
-557.71436, 358.19772
-562.57306, 397.7334
-565.1715, 374.3778
-568.51294, 381.93417
-571.9038, 371.26263
-575.80835, 386.76285
-580.4735, 408.31204
-581.6023, 402.27142
-586.7882, 385.7369
-588.25183, 414.2919
-592.1301, 415.8544
-594.8551, 429.97952
-600.01526, 413.6417
-605.38855, 403.5256
-609.4254, 398.47702
-613.10114, 399.51184
-615.29663, 422.09805
-621.7445, 402.8071
-624.7875, 420.75894
-631.3386, 370.0167
-634.7085, 388.47977
-640.93713, 395.13818
