E,KE
453.99887, 468.70795
449.72852, 461.6053
441.16992, 461.2168
443.22873, 457.63086
443.74716, 456.12943
440.44254, 453.72333
441.95248, 458.97662
427.84644, 442.99475
430.56064, 447.7121
433.2348, 448.00064
432.3686, 443.29327
424.47623, 436.04755
430.35776, 445.9114
428.73428, 442.335
435.4846, 450.50775
429.21457, 442.87903
430.78058, 444.6412
440.61154, 455.98148
434.6923, 448.245
430.1911, 445.059
430.6473, 443.0245
427.71326, 445.8859
429.3949, 443.6481
423.35806, 436.49872
416.79517, 428.73007
414.72464, 427.9781
413.2998, 425.7775
408.15558, 421.76468
409.41074, 423.16705
413.7985, 425.32352
408.32242, 418.105
411.07416, 428.2685
410.58487, 426.2482
410.98514, 430.3331
409.17755, 426.77936
411.40997, 423.78723
410.77356, 428.90356
412.63464, 429.9678
412.21176, 431.20563
411.8893, 428.85675
412.93878, 429.7479
409.9629, 433.00568
410.86026, 431.05753
403.55792, 423.64178
403.05518, 421.17154
405.64053, 427.39725
399.66794, 423.53394
398.3873, 421.5925
399.62082, 416.43036
394.55023, 415.45187
394.67664, 412.44614
385.34256, 405.4358
388.28574, 406.4575
391.95084, 408.9976
392.1921, 412.31183
393.123, 408.336
395.80667, 417.57877
390.7405, 409.15756
388.61417, 406.8679
389.2536, 406.02927
389.57043, 408.3796
388.25583, 406.66202
388.9666, 405.19962
384.1072, 400.01932
379.6497, 399.76205
380.40744, 400.18143
380.1498, 398.2798
380.27573, 396.5151
379.46857, 393.7022
380.7951, 399.1166
372.92032, 385.86917
376.59842, 392.50134
378.3839, 393.5629
376.41852, 391.06305
376.93347, 391.8789
367.941, 381.834
372.57648, 388.54715
372.8003, 389.40482
367.5795, 386.01892
369.00662, 387.09607
365.93362, 382.64334
366.62878, 381.10742
367.66513, 383.82938
372.30276, 388.36664
369.6978, 383.41095
371.63882, 383.56067
377.2618, 393.903
368.53262, 385.38406
369.87213, 385.40988
368.12546, 383.64087
367.4533, 383.14398
363.28714, 378.42688
359.54776, 374.40274
360.17706, 373.86697
364.8271, 375.3354
362.3754, 377.58743
366.0211, 384.4631
369.3772, 386.81454
369.5438, 386.87018
370.57184, 384.94946
374.0464, 387.48547
369.25296, 384.03806
371.7044, 384.61127
374.1737, 388.52817
374.54272, 386.29254
374.8797, 385.21817
370.15784, 381.00635
367.38986, 380.30014
371.94388, 384.39862
367.9904, 380.4295
368.5108, 382.72424
369.39124, 383.32678
373.07874, 392.2931
366.88477, 380.22607
364.42944, 378.06247
367.26245, 386.8627
371.07184, 387.70004
373.2294, 394.40112
368.2505, 389.53427
369.9189, 388.52542
373.18378, 388.9355
368.2298, 387.21188
365.22736, 381.0508
364.77484, 383.52625
360.40475, 383.8314
361.23743, 383.77747
363.56775, 384.636
362.1037, 382.89093
356.11053, 373.44254
352.75443, 371.15378
357.7222, 379.61905
355.85303, 377.24677
360.0769, 381.5692
356.4682, 379.8113
355.10065, 378.73935
353.50555, 374.42108
352.33, 372.26898
356.22086, 379.95703
351.43585, 374.91287
353.51892, 376.19095
352.68787, 371.53085
355.61285, 376.85107
353.38538, 370.7817
354.7381, 375.0791
350.50958, 370.59024
350.03928, 372.33813
348.18106, 370.3679
344.5023, 366.39346
345.20352, 365.98508
347.23883, 369.34543
350.65625, 375.45758
344.03088, 369.3852
337.36484, 358.17984
344.24005, 365.55954
340.8544, 361.87296
344.49445, 364.35083
343.41113, 367.919
344.32053, 369.2657
338.5632, 363.0208
339.69934, 359.0669
342.84726, 363.88843
344.48053, 367.02194
341.42795, 367.39682
341.48178, 363.6265
342.29132, 364.517
339.19833, 359.74167
340.71548, 361.7638
341.2158, 364.13953
338.10056, 364.53665
334.00842, 353.45834
342.47562, 363.74374
340.98703, 360.56378
338.51923, 364.79346
340.5012, 362.34048
348.7683, 371.93445
338.2566, 364.47397
341.25262, 364.9599
341.10983, 362.2409
346.19443, 371.4019
340.73145, 362.6428
338.13397, 361.70728
338.15213, 357.35574
330.08102, 350.54962
335.689, 361.08594
331.3416, 354.03394
329.96207, 355.18314
331.7311, 355.6586
332.042, 356.6887
331.58286, 361.47293
331.20197, 356.60648
330.80222, 352.8866
328.90192, 350.8472
331.7414, 354.1902
332.0185, 354.7716
328.68018, 357.4822
329.59732, 353.27924
323.47702, 345.3314
320.0717, 342.6512
327.11444, 350.17642
331.58826, 354.55215
333.7887, 362.64615
335.33228, 364.48126
339.89407, 361.494
336.8672, 361.8594
335.0889, 363.38873
335.74545, 361.1183
334.8028, 361.05273
334.89175, 361.54526
328.5648, 353.00934
322.232, 345.775
329.27994, 355.59344
324.74313, 351.6244
324.03036, 349.48886
330.238, 356.49756
325.44922, 349.2466
321.66635, 350.14536
326.50754, 347.9087
325.5906, 350.78705
323.95593, 347.31467
319.26508, 341.9474
322.48523, 349.70618
318.67108, 342.19907
317.99457, 345.64236
309.35495, 330.3688
308.79935, 333.2645
315.6604, 338.2944
316.75415, 340.24762
313.76248, 341.70642
310.5974, 334.729
309.3642, 334.3884
309.00906, 336.75598
312.38678, 340.5422
306.64014, 335.2759
303.77048, 331.85587
309.7105, 334.4587
310.8619, 338.568
308.78806, 339.25903
309.43326, 341.74323
308.08878, 338.87534
309.69025, 336.70822
309.41867, 342.54807
307.34167, 331.8852
304.42746, 328.91696
305.1601, 334.25992
310.22815, 336.46927
308.5968, 340.2914
305.58908, 331.62448
307.32208, 332.91574
317.253, 344.4188
313.02713, 339.28323
317.48553, 343.37976
313.48297, 338.1913
313.9358, 343.6425
309.0288, 343.7245
310.56784, 339.67093
306.44653, 334.37253
308.63513, 335.51205
309.90683, 342.9951
312.25644, 350.60883
299.96503, 327.4445
301.86176, 334.81912
304.92203, 334.993
305.39413, 337.74908
308.24762, 338.07275
303.2059, 333.0347
296.47165, 325.18607
293.2281, 325.0067
295.33777, 322.5778
300.82483, 328.28244
294.62872, 321.41626
296.45642, 331.18744
300.07764, 329.1404
298.5017, 330.97964
293.99796, 326.36615
289.12012, 317.68573
285.2647, 312.8169
285.69724, 315.542
284.19855, 312.10007
282.6229, 311.7548
279.89966, 309.66608
278.63776, 304.4765
276.80673, 309.53546
277.27023, 312.43314
278.47552, 311.8091
271.92587, 308.94556
272.83163, 305.58395
272.98914, 307.0294
269.61255, 304.96106
275.1999, 304.73755
269.44183, 300.39795
271.1034, 305.2903
270.50943, 305.6348
272.99777, 306.82465
271.271, 306.7791
273.87204, 304.57114
272.31796, 304.74713
269.9572, 300.1123
274.45703, 301.4058
266.12332, 295.55768
270.8379, 298.94293
264.3955, 294.63443
263.86798, 296.8049
262.22037, 296.03003
262.28268, 295.41565
262.21384, 293.86975
259.64285, 300.43036
262.27176, 301.8142
263.39392, 299.26843
262.4594, 296.75778
261.16907, 287.55685
263.41928, 292.22018
265.0532, 297.1767
264.21857, 297.1411
262.49344, 298.73212
261.84106, 296.8071
265.83853, 297.13098
271.27292, 306.3534
274.64798, 308.68915
270.51355, 301.90378
269.74588, 296.65106
268.99136, 297.82614
266.87564, 299.91245
264.9107, 293.06015
264.5185, 297.49576
265.93292, 297.81937
266.23157, 298.48672
263.39328, 303.6019
262.26776, 297.64792
262.05826, 302.86362
261.5897, 305.04727
257.094, 304.8573
255.08398, 299.21793
253.92488, 297.30847
254.90675, 292.48386
253.50449, 292.33765
251.3194, 293.22403
253.19785, 297.13672
252.44066, 291.22223
251.94731, 297.6524
249.71234, 292.47824
252.13075, 298.40652
250.76639, 294.6244
247.36101, 288.42844
247.32184, 284.62012
247.77466, 286.56482
253.36243, 292.69434
256.11133, 295.7934
250.00284, 294.10776
248.75768, 288.70496
248.16211, 289.20624
244.21579, 284.9706
239.01393, 281.08157
242.5857, 282.6281
