E,KE
48.33786, 250.7246
45.629883, 244.92589
44.673492, 228.42935
42.018692, 237.5557
40.115707, 234.5963
36.935654, 238.94711
34.833603, 233.55171
31.991898, 229.24959
30.616394, 230.9124
28.711227, 249.34251
27.133636, 243.81615
24.91864, 241.17026
21.410416, 243.97209
21.6734, 249.2615
18.600922, 251.25415
17.276993, 250.29185
15.361435, 255.56694
12.733688, 261.45273
9.487183, 248.75404
7.4927673, 260.6114
5.610077, 276.56497
2.787323, 259.09628
-0.054718018, 255.56242
-1.6633606, 267.80734
-5.579193, 258.7024
-8.362061, 281.58408
-9.760773, 273.7633
-13.511993, 269.04446
-17.313385, 279.19977
-19.084442, 261.3736
-22.480133, 278.90417
-25.795471, 272.98596
-29.633942, 277.85168
-31.541931, 253.87039
-35.40799, 262.20215
-37.897217, 269.6643
-40.590546, 263.72372
-43.657562, 295.46036
-46.38449, 278.10226
-50.21289, 268.6748
-53.193726, 271.4617
-54.3692, 274.45474
-58.174957, 264.13046
-60.140198, 278.93692
-62.258514, 270.98853
-65.70743, 272.01477
-67.2984, 257.91858
-68.59006, 265.39435
-71.68439, 261.0387
-74.900604, 261.5257
-77.87372, 260.87244
-79.75362, 254.80644
-82.84375, 259.55692
-85.74213, 266.9258
-87.145935, 272.43082
-91.20404, 280.48337
-94.85031, 274.87094
-96.66, 270.74973
-98.77966, 268.0276
-102.90756, 274.01636
-105.16922, 275.9014
-107.81464, 271.57373
-110.52792, 282.79938
-113.686676, 286.1586
-115.933014, 273.9017
-118.58627, 289.97342
-120.2146, 282.8638
-123.73944, 286.9595
-125.60379, 279.19907
-128.52673, 299.93503
-130.83337, 314.8161
-136.17297, 297.9685
-138.00287, 284.3868
-141.47299, 309.42606
-145.6005, 293.31033
-149.61472, 327.78262
-151.95294, 307.11993
-157.86053, 308.52103
-160.23883, 314.91202
-162.62085, 310.70996
-165.73962, 297.85965
-170.31546, 302.63992
-173.66956, 288.57736
-174.82849, 320.6437
-179.88657, 309.62186
-182.95642, 300.3705
-186.53293, 299.2833
-189.16696, 296.92334
-193.61624, 313.20636
-197.17569, 303.42502
-200.62827, 310.98813
-204.54544, 314.3077
-208.62695, 326.1217
-211.74628, 309.82526
-215.22067, 306.5613
-219.35687, 316.30347
-223.31168, 310.20706
-226.95273, 314.9459
-232.33826, 311.6278
-235.71268, 318.32718
-238.80667, 318.2474
-244.53, 310.94113
-247.13342, 333.16833
-250.98972, 302.4927
-254.49863, 329.7792
-259.94144, 331.11276
-263.62946, 330.9403
-266.6402, 317.68585
-268.98926, 335.82892
-273.89853, 336.66788
-278.3762, 342.7316
-281.85474, 352.30994
-288.12103, 344.79694
-291.36935, 326.8973
-294.0372, 337.3361
-298.78424, 337.36652
-302.91446, 354.5529
-306.09067, 340.48642
-312.10422, 333.08066
-316.44064, 337.73196
-320.95526, 324.48572
-324.30338, 333.1724
-328.02277, 341.68787
-333.0444, 331.4045
-336.68115, 339.31146
-344.3711, 342.81317
-346.12408, 326.95465
-350.93903, 337.04968
-354.2343, 345.56116
-359.26343, 324.68744
-365.61868, 323.6794
-368.53104, 341.69315
-372.90158, 338.6915
-375.93158, 332.625
-380.96417, 325.72345
-385.6776, 327.601
-390.53143, 345.04486
-395.10504, 347.3794
-398.91525, 369.64273
-404.4825, 359.00687
-408.20834, 354.83096
-413.5016, 365.64526
-419.1388, 357.71313
-424.31183, 357.18036
-428.12674, 351.19174
-432.4026, 357.79022
-436.6733, 360.9921
-440.27835, 352.31418
-446.05325, 367.4044
-448.83978, 361.4192
-453.0935, 353.60297
-457.04352, 358.2677
-462.60986, 340.9099
-466.1107, 349.19864
-470.52698, 348.73254
-474.94772, 357.069
-478.65988, 327.7559
-484.36823, 358.81732
-489.37656, 341.83542
-494.55948, 356.12692
-500.72406, 367.2414
-503.8127, 361.05655
-510.18173, 368.79855
-515.079, 359.68192
-521.3494, 339.63422
-524.136, 358.3347
-529.36487, 351.56473
-534.5773, 362.58218
-537.6191, 359.84204
-542.4571, 371.90143
-548.3612, 353.0225
-552.0941, 358.68253
-556.8689, 358.7471
-562.006, 358.19202
-566.6626, 368.57504
-570.20447, 346.0841
-575.93536, 358.23773
-581.60583, 360.54132
-582.3667, 378.95996
-589.1138, 352.51767
-594.93713, 368.6522
-599.4032, 358.71472
-603.6953, 359.62115
-607.631, 368.07693
-612.2947, 367.02335
-618.18176, 353.57742
-622.30237, 377.04437
-628.29297, 359.66296
-633.3853, 345.8429
-638.00073, 363.34647
-642.6233, 360.32657
-646.99884, 360.34314
-652.2671, 349.5009
-653.67444, 374.08292
-659.104, 359.04837
-663.9328, 339.847
-668.81165, 345.6527
-673.3075, 349.20996
-677.41223, 337.66306
-680.8135, 340.40588
-684.5407, 369.0157
-690.7763, 348.64178
-696.0945, 356.42688
-697.8471, 367.63092
-702.9663, 354.21317
-708.3479, 358.36697
-714, 366.40762
-716.6543, 352.61887
-721.5536, 351.6953
-725.7628, 333.8809
-729.9001, 351.0976
-733.74335, 362.6966
-739.0604, 344.3765
-742.9412, 360.00836
-748.3671, 346.18988
-753.2855, 338.1139
-762.10425, 353.6571
-761.71716, 344.87024
-765.7643, 348.12393
-771.4055, 348.21542
-773.39355, 354.46176
-779.45935, 383.26437
-785.8062, 367.73004
-789.6511, 348.62704
-794.0615, 398.62024
-799.5302, 366.4262
-805.1648, 381.9161
-809.1185, 389.65723
-814.8228, 402.14923
-820.6289, 406.28812
-826.0835, 393.03137
-829.73364, 384.08365
-838.3262, 383.61282
-841.33594, 392.9121
-847.3081, 384.66354
-853.32666, 381.14957
-857.0995, 385.36606
-861.96106, 387.25974
-869.15515, 370.37143
-872.6344, 373.0579
-878.4756, 377.666
-883.56665, 378.56424
-885.221, 372.29645
-892.57056, 398.011
-898.71704, 399.80444
-904.7361, 404.28018
-909.78064, 395.35294
-915.41907, 370.81787
-920.81415, 381.90448
-926.2765, 376.6744
-933.7552, 388.7469
-941.5773, 380.83273
-943.71594, 401.75235
-950.7665, 389.21436
-956.4558, 384.9569
-962.8492, 404.87567
-968.5696, 379.8582
-971.9631, 381.50763
-977.7904, 381.6757
-984.45734, 386.97015
-989.5967, 396.23364
-993.26953, 404.61353
-1001.3341, 415.51596
-1006.17444, 400.77383
-1014.0188, 431.42136
-1021.5274, 434.43634
-1025.197, 414.26953
-1032.8289, 405.53235
-1040.9255, 427.18207
-1047.6548, 437.12918
-1054.1523, 424.71765
-1057.5278, 423.16382
-1063.8254, 397.7641
-1072.9476, 462.99673
-1079.8552, 427.9003
-1085.6793, 412.7301
-1092.4122, 414.2756
-1100.2008, 436.59262
-1106.46, 458.76407
-1112.2732, 449.9889
-1118.1953, 422.78253
-1124.1615, 425.53232
-1130.9072, 446.54025
-1137.315, 412.93903
-1146.0759, 419.6269
-1150.9106, 446.12015
-1160.1693, 422.39743
-1168.201, 400.83817
-1175.262, 443.5924
-1181.2034, 448.56882
-1187.9714, 425.97845
-1195.9312, 435.94772
-1200.9886, 420.87277
-1210.0027, 435.248
-1216.1119, 403.36963
-1222.9255, 439.0469
-1230.2909, 420.42197
-1237.0822, 417.0791
-1242.246, 416.5159
-1250.3466, 434.3765
-1255.177, 417.83282
-1263.201, 410.64682
-1269.8768, 401.87625
-1275.205, 401.10983
-1282.2706, 422.75427
-1288.5386, 409.8812
-1296.7349, 409.21484
-1298.9073, 415.90942
-1303.7488, 417.5601
-1311.1061, 406.6929
-1318.1565, 403.15863
-1324.8257, 453.60852
-1331.6967, 442.6426
-1337.9181, 452.9861
-1344.6477, 464.1276
-1353.156, 446.89874
-1360.4607, 443.43317
-1367.441, 448.33817
-1373.3385, 428.6857
-1381.0967, 427.913
-1388.6188, 452.4409
-1395.2024, 470.85858
-1402.8204, 458.31335
-1414.1324, 431.57507
-1419.0023, 447.72192
-1425.489, 443.3441
-1430.871, 453.01743
-1440.7473, 438.98383
-1448.5701, 431.7946
-1456.0337, 433.12872
-1463.6427, 439.26718
-1469.1322, 414.1152
-1477.4653, 455.2055
-1487.4044, 450.36243
-1491.1799, 436.9494
-1499.6201, 428.57355
-1506.7788, 447.32224
-1514.5254, 444.99518
-1522.3337, 445.11447
-1530.6306, 472.40717
-1536.051, 405.22324
-1545.5011, 407.42004
-1552.594, 404.762
-1556.3446, 457.8624
-1565.0177, 422.89798
-1572.7396, 421.9858
-1578.7037, 409.61462
-1586.1815, 428.75772
-1596.5195, 423.923
-1601.2549, 446.6446
-1609.4199, 445.68356
-1616.4089, 491.00198
-1624.7334, 452.3538
-1631.6324, 464.3751
-1639.1448, 450.0157
-1646.9235, 447.25745
-1653.918, 444.69186
-1662.4382, 436.5822
-1668.5415, 440.00052
-1674.7813, 454.24652
-1681.2974, 466.0196
-1687.7029, 435.1038
-1698.6204, 450.39655
-1705.9852, 449.16708
-1715.0703, 478.95975
-1721.3713, 443.31415
-1727.0004, 467.65955
-1736.131, 467.86215
-1745.1547, 449.4601
-1751.4941, 462.58942
-1761.0723, 452.1128
-1768.6973, 476.35858
-1775.8167, 448.23822
-1787.2131, 466.19968
-1793.5271, 461.62326
-1801.1488, 444.72617
-1808.7417, 433.86224
-1814.4324, 443.7258
-1821.8964, 456.7294
-1830.1117, 450.62833
-1838.6627, 441.47815
-1843.8173, 463.79166
-1852.528, 433.64978
-1859.6144, 449.94345
-1865.6696, 446.6195
-1876.5669, 481.24097
-1883.2642, 468.29028
-1892.731, 472.8615
-1902.0836, 476.92883
-1909.099, 463.61288
-1916.433, 487.14954
-1924.1049, 455.29065
-1934.545, 471.703
-1941.4541, 471.22977
-1950.8442, 499.28787
-1961.0547, 462.4865
-1969.2261, 478.52127
-1977.9688, 468.95978
-1985.9824, 470.0357
-1995.2705, 448.0054
-2001.8162, 459.54535
-2008.584, 468.67484
-2015.4858, 430.0471
-2023.1855, 458.35077
-2033.4387, 433.39114
-2042.8577, 436.41916
-2047.957, 438.25296
-2054.6885, 440.58084
-2062.8638, 466.4732
-2071.3916, 468.2256
-2077.5842, 517.5432
-2088.527, 533.11005
-2096.0315, 505.01093
-2110.944, 489.26093
-2117.418, 473.42322
-2123.9685, 510.8506
-2132.4624, 500.95773
-2139.6096, 505.64224
-2153.4055, 470.85358
-2160.1978, 495.5865
-2172.1628, 471.15625
-2179.8813, 485.35413
-2190.0603, 507.82013
-2198.388, 483.0231
-2204.276, 468.72147
-2214.3594, 457.13605
-2226.1438, 511.73346
-2233.193, 460.4305
-2242.919, 481.5145
-2250.5315, 471.5688
-2260.4644, 484.5166
-2269.8745, 495.49994
-2275.5195, 478.09164
-2284.8845, 476.27448
-2289.9543, 472.76596
-2298.0076, 434.8284
-2305.4878, 451.8646
-2310.68, 452.7872
-2319.3833, 450.39355
-2329.317, 446.72504
-2332.7703, 445.91498
-2342.968, 464.97906
-2352.3547, 442.637
-2359.0586, 454.71646
-2367.3247, 419.62015
-2372.9392, 447.10068
-2380.5195, 448.80774
-2390.317, 431.1635
-2395.9229, 441.49594
-2402.691, 441.0593
-2412.753, 446.56613
-2420.0547, 435.6914
-2424.8337, 406.42194
-2435.3813, 434.23416
-2440.197, 400.653
-2444.6501, 439.96432
-2451.5835, 412.03372
-2460.8804, 436.65222
-2467.1416, 422.06668
-2473.932, 419.61337
-2482.8508, 409.3825
-2488.9255, 424.26065
-2494.5725, 411.68057
-2499.972, 415.16998
-2508.0476, 395.02744
-2513.0583, 395.84274
-2517.346, 413.15488
-2523.4907, 402.90237
-2530.0984, 382.81805
-2535.2615, 387.55054
-2540.9978, 402.8517
-2549.37, 393.73074
-2552.606, 381.05164
-2558.8433, 399.91614
-2564.4844, 376.22824
-2573.5115, 383.34232
-2576.0127, 400.5968
-2581.3035, 368.42242
-2588.0183, 371.16434
-2591.1755, 372.33487
-2598.76, 357.81967
-2606.4512, 380.39615
-2608.9182, 382.49423
-2617.3914, 383.56766
-2619.4258, 375.59927
-2625.7627, 390.7338
-2631.246, 369.66733
-2637.022, 384.29868
-2642.0784, 359.8859
-2647.0325, 349.42596
-2651.7368, 382.75858
-2657.8853, 369.39545
-2659.458, 366.3443
-2664.6948, 388.1298
-2672.3296, 352.85883
-2677.2666, 352.98373
-2681.8293, 360.2517
-2686.6626, 345.98532
-2670.2021, 338.34143
-2674.3418, 366.3831
-2681.7754, 356.83005
-2684.3958, 354.08298
-2689.1553, 356.4834
-2694.3652, 341.13358
-2698.4187, 345.9349
-2702.981, 332.53564
-2710.004, 348.1233
-2713.228, 350.87817
-2717.99, 363.95044
-2720.6973, 351.76404
-2727.1577, 331.1924
-2731.3171, 322.36743
-2734.6753, 352.11707
-2740.509, 339.27264
-2742.5415, 336.0707
-2746.805, 336.02213
-2752.7302, 341.22778
-2753.8865, 330.63754
-2757.8188, 339.97534
-2758.9548, 328.2365
-2763.0815, 317.53265
-2768.1357, 314.43985
-2774.2866, 313.58585
-2776.5142, 324.27567
-2780.9028, 317.02933
-2784.6165, 320.6023
-2788.4636, 313.4974
-2792.3774, 329.89413
-2796.933, 310.02267
-2798.644, 347.52753
-2802.7922, 334.63922
-2807.4368, 322.20923
-2811.2405, 325.55933
-2814.6887, 313.86108
-2818.6465, 315.09973
-2821.4707, 321.44812
-2826.9924, 332.85748
-2832.914, 330.12405
-2835.4827, 330.62238
-2839.6895, 311.18597
-2842.6548, 309.34238
-2847.2246, 322.74277
-2850.7488, 313.36188
-2854.7766, 324.69775
-2858.7368, 326.6708
-2865.2598, 333.78198
-2867.3318, 323.93915
-2870.1243, 340.58084
-2876.9844, 344.9193
-2877.963, 328.71854
-2886.8542, 341.8032
-2887.9897, 331.49585
-2893.4165, 346.66858
-2896.8184, 337.97913
-2902.3203, 349.26035
-2906.045, 341.55078
-2912.3662, 342.30804
-2913.9248, 315.9882
-2918.833, 315.95303
-2923.7305, 320.97092
-2926.0542, 313.66052
-2931.9893, 341.79846
-2935.8228, 316.14893
-2938.9067, 334.43216
