E,KE
71.09444, 290.2329
69.77922, 295.07877
66.62549, 284.9215
66.37561, 296.39236
63.551697, 297.87854
61.14601, 311.5123
58.142975, 302.13754
56.24118, 308.9858
53.638733, 288.05115
50.041122, 290.76224
48.60402, 304.30374
45.177765, 305.16318
42.909485, 308.46948
39.73694, 309.73444
37.329224, 298.32138
34.286255, 294.6765
30.72284, 300.09244
28.733246, 300.08545
22.707306, 309.08032
23.257904, 299.40613
21.236298, 298.87836
18.502838, 295.30893
15.933563, 287.24396
13.339661, 293.75507
11.4721985, 299.52768
9.81842, 303.09628
6.9288635, 298.0699
4.293976, 306.32852
3.130951, 315.7656
-0.080078125, 315.78043
-2.3000793, 316.10162
-4.336731, 316.9995
-7.7628784, 321.60574
-11.728821, 321.8155
-14.212524, 332.00854
-17.276031, 323.99887
-19.544006, 331.3104
-22.845428, 336.5857
-25.143646, 327.1864
-27.160126, 331.55615
-29.581848, 324.75504
-32.341827, 325.45123
-34.912567, 329.4018
-36.85199, 340.80942
-38.070343, 342.65775
-41.403656, 339.0167
-44.270355, 340.88507
-46.19684, 333.12833
-49.335144, 337.08865
-52.38037, 342.98917
-57.335754, 347.74573
-60.378784, 347.18787
-65.30597, 335.6707
-68.42679, 333.0432
-72.384796, 335.1112
-76.4494, 327.51117
-79.27954, 327.91733
-83.56543, 320.57553
-87.255646, 330.7749
-90.174164, 330.00906
-93.7796, 347.04926
-98.35974, 336.00186
-101.20813, 357.38895
-105.4487, 348.55997
-107.53116, 352.32504
-110.60489, 363.35754
-114.89133, 365.66962
-117.047455, 346.57162
-118.575714, 380.92337
-123.77286, 366.03854
-125.123505, 369.97015
-130.37671, 350.81168
-132.76721, 360.82925
-136.88489, 350.5662
-139.46643, 348.57172
-145.6596, 362.401
-147.21606, 373.46332
-150.71375, 361.34528
-155.94595, 358.64487
-159.61227, 356.42996
-165.10767, 376.8761
-168.16425, 379.1225
-172.30115, 395.73065
-176.5026, 387.45102
-181.18784, 386.98605
-185.15167, 391.2998
-192.00189, 400.31464
-194.29245, 390.88174
-199.72897, 392.57065
-204.06787, 404.84662
-208.35568, 396.61276
-212.80032, 434.6564
-216.943, 431.52075
-222.68674, 419.2762
-226.85931, 430.7542
-231.28082, 426.73657
-237.46545, 431.5558
-241.15979, 418.23383
-247.41321, 435.22534
-251.11884, 426.013
-257.08533, 446.01056
-263.0156, 466.3936
-268.67813, 439.4625
-272.83118, 449.99078
-279.83304, 428.6166
-285.07877, 417.35214
-289.78943, 423.029
-295.598, 452.69083
-300.53036, 436.58994
-306.5455, 428.11142
-312.04916, 444.5214
-316.90665, 435.434
-323.20224, 443.57144
-327.84406, 427.67505
-334.17746, 423.9142
-339.6056, 434.61548
-346.49457, 427.6864
-349.74832, 440.782
-357.50266, 437.9598
-361.1875, 452.72656
-367.52362, 445.9666
-373.95187, 457.92508
-378.36142, 473.17532
-385.71265, 467.72577
-394.3039, 462.52173
-397.71954, 429.86896
-402.60223, 452.86505
-409.52454, 444.92426
-414.2416, 470.6849
-420.30966, 461.87778
-426.93677, 457.89417
-435.0289, 463.56442
-440.0286, 457.90164
-444.647, 467.9783
-449.30817, 483.98914
-453.91388, 481.88367
-462.05008, 490.395
-472.42047, 478.497
-475.01334, 475.38187
-483.74005, 482.77625
-489.98322, 492.0254
-495.21167, 474.38983
-502.60403, 470.00284
