E,KE
106.507195, 118.27892
106.29341, 117.03192
106.144, 117.78327
105.82003, 117.06172
106.48739, 117.47914
106.346245, 117.02597
105.878525, 118.077805
105.5772, 115.80406
104.80701, 115.85809
105.15529, 116.34915
104.91764, 115.68835
104.08191, 114.988174
103.652054, 115.22733
103.01094, 115.30191
102.39118, 115.787056
101.6961, 115.61889
101.30274, 113.14043
100.8644, 114.10273
100.39648, 112.52667
99.651535, 111.28741
99.30385, 111.89495
99.13316, 112.34679
98.57183, 110.40408
98.6093, 111.69099
98.701996, 111.23488
98.56926, 113.106735
98.46563, 110.672775
98.947464, 113.424385
98.87526, 112.37216
98.954895, 112.44002
98.573425, 112.00411
97.88737, 110.64848
97.946365, 112.9334
97.39687, 112.60972
96.90443, 111.49428
96.552345, 111.26927
96.0679, 110.12819
95.54793, 109.08997
94.68149, 108.61454
94.2664, 108.85675
93.44799, 108.106865
92.80144, 108.44777
92.22896, 109.08005
91.668945, 107.56752
91.1696, 106.17806
90.40353, 104.49159
90.21672, 106.9001
89.18135, 102.54217
89.27388, 103.74024
89.04615, 103.83799
88.570755, 104.32666
88.037994, 102.72857
87.38581, 103.86562
87.3239, 104.03307
87.09128, 104.502174
86.807365, 104.32022
86.43892, 103.83113
86.129166, 102.5283
86.1068, 102.35412
85.26781, 100.46962
85.36025, 102.310875
85.38472, 102.052574
85.16631, 101.58246
84.97901, 101.019516
84.56831, 102.019165
84.68817, 100.452095
84.76858, 103.25986
84.72218, 102.01762
84.49637, 101.59883
84.815025, 102.334114
84.674255, 102.44266
84.515594, 102.72891
84.33775, 102.16787
84.31256, 102.17931
83.975746, 102.85793
83.54072, 103.09002
83.319145, 102.986534
82.88302, 101.896385
82.51411, 100.43819
81.88159, 100.65662
81.97055, 102.28063
81.51025, 100.980255
81.08742, 103.78251
80.40722, 103.20738
80.229515, 101.01004
79.7477, 101.25485
79.26138, 100.9626
79.01931, 104.18979
78.23391, 103.527214
78.259186, 102.757614
77.896835, 103.67583
77.49454, 101.81873
77.36864, 100.49073
77.66851, 101.773094
77.19344, 102.05548
76.90849, 101.2381
76.625854, 102.06397
76.409134, 102.18309
75.951256, 102.77967
75.345085, 99.543465
75.06437, 100.43123
75.03923, 102.166115
74.87013, 101.47023
74.44536, 99.83788
74.01933, 100.136375
73.29452, 99.756424
72.78335, 98.32294
72.29251, 100.40849
71.75525, 99.94585
71.27042, 97.3899
71.00397, 95.489395
70.36423, 95.8725
70.226715, 97.6921
69.98351, 96.72821
69.659676, 95.68231
69.6515, 96.813965
69.36734, 96.33438
68.96597, 94.088486
69.36502, 95.812485
69.02095, 98.59246
69.42835, 97.949
69.20982, 99.54359
68.782135, 101.13571
68.80781, 98.76582
69.24537, 99.31473
68.98257, 98.77925
68.74546, 98.112625
69.00322, 102.18873
68.612946, 100.5001
67.75789, 99.39944
67.91423, 95.354515
67.527084, 97.63966
67.11519, 96.6684
66.690285, 95.37239
66.0462, 98.70105
66.05591, 98.55078
65.47069, 97.76728
65.14131, 97.93946
64.82034, 96.166885
64.42137, 98.66191
64.37784, 98.086655
63.935047, 94.98259
63.86348, 97.92125
63.73255, 95.75849
63.181404, 94.39824
63.154198, 98.815994
62.923172, 96.2822
62.56001, 94.81058
62.56678, 94.273346
62.385666, 96.57178
62.071346, 98.51551
61.712692, 94.566444
61.45643, 93.786125
61.028416, 98.23905
60.548508, 96.99772
60.228207, 95.642296
60.001026, 97.96322
59.511703, 94.520065
59.41174, 96.941765
59.344196, 96.55644
59.41043, 98.54164
59.16884, 100.25086
59.21153, 101.024605
59.103737, 99.962875
58.5872, 98.58571
58.60203, 99.09755
58.440998, 98.969696
58.25804, 98.71092
57.998222, 99.1071
57.87724, 104.50361
57.539543, 104.24671
56.706955, 103.45097
56.82845, 101.34707
56.40861, 101.36072
54.964287, 103.0103
55.509457, 101.74179
54.94269, 103.88637
54.428284, 100.34911
54.01954, 101.78883
53.50831, 104.308754
52.783455, 101.04343
